timestamp,heart_rate,hrv,subject_id
0.0,75.0,31.108054418990143,pathological_002
0.25,75.78217232520116,50.97070428523573,pathological_002
0.5,76.54508497187474,58.05489619117937,pathological_002
0.75,77.26995249869773,47.59532187085994,pathological_002
1.0,77.93892626146237,48.488612363144284,pathological_002
1.25,78.53553390593274,60.08043604277275,pathological_002
1.5,79.04508497187474,54.89089065006266,pathological_002
1.75,79.45503262094184,55.751072479373235,pathological_002
2.0,79.75528258147577,55.24568181095095,pathological_002
2.25,79.9384417029757,31.22988891482727,pathological_002
2.5,80.0,15.490733369454787,pathological_002
2.75,79.9384417029757,47.67563284953191,pathological_002
3.0,79.75528258147577,26.899184236385064,pathological_002
3.25,79.45503262094184,30.529233344823723,pathological_002
3.5,79.04508497187474,34.758638593293306,pathological_002
3.75,78.53553390593274,20.388513242629212,pathological_002
4.0,77.93892626146237,30.39311262330009,pathological_002
4.25,77.26995249869773,18.91662107702446,pathological_002
4.5,76.54508497187474,17.51609199989963,pathological_002
4.75,75.78217232520116,39.5254625627454,pathological_002
5.0,75.0,30.701237017508973,pathological_002
5.25,74.21782767479884,41.58961585549036,pathological_002
5.5,73.45491502812527,36.151995151211395,pathological_002
5.75,72.73004750130227,63.747821429160346,pathological_002
6.0,72.06107373853763,64.0321106859459,pathological_002
6.25,71.46446609406726,49.10798843385361,pathological_002
6.5,70.95491502812527,55.93464567078957,pathological_002
6.75,70.54496737905816,54.0224487726044,pathological_002
7.0,70.24471741852423,31.548469422688726,pathological_002
7.25,70.0615582970243,36.66592794173325,pathological_002
7.5,70.0,33.2215565410995,pathological_002
7.75,70.0615582970243,37.31536380437832,pathological_002
8.0,70.24471741852423,35.80931043734437,pathological_002
8.25,70.54496737905816,31.366777725530994,pathological_002
8.5,70.95491502812526,48.928162504299436,pathological_002
8.75,71.46446609406726,35.81287299364314,pathological_002
9.0,72.06107373853763,34.44559643333822,pathological_002
9.25,72.73004750130227,31.697369959480298,pathological_002
9.5,73.45491502812526,10.0,pathological_002
9.75,74.21782767479884,36.22494101973545,pathological_002
10.0,75.0,43.535178592645025,pathological_002
10.25,75.78217232520116,32.69776815272698,pathological_002
10.5,76.54508497187473,45.85967848688639,pathological_002
10.75,77.26995249869773,62.0014093097562,pathological_002
11.0,77.93892626146237,45.33331197902157,pathological_002
11.25,78.53553390593274,50.081352891199096,pathological_002
11.5,79.04508497187473,47.813060818375305,pathological_002
11.75,79.45503262094184,25.578670614842792,pathological_002
12.0,79.75528258147577,25.961672862256773,pathological_002
12.25,79.9384417029757,49.88401068033256,pathological_002
12.5,80.0,46.66491268502729,pathological_002
12.75,79.9384417029757,10.0,pathological_002
13.0,79.75528258147577,12.732478641265097,pathological_002
13.25,79.45503262094184,33.275040529900394,pathological_002
13.5,79.04508497187474,23.145635621783903,pathological_002
13.75,78.53553390593274,22.923015411934262,pathological_002
14.0,77.93892626146237,12.556865065080192,pathological_002
14.25,77.26995249869773,17.135104427885082,pathological_002
14.5,76.54508497187474,22.712619354443945,pathological_002
14.75,75.78217232520116,50.77388435340778,pathological_002
15.0,75.0,63.88146759069096,pathological_002
15.25,74.21782767479884,56.74175760185661,pathological_002
15.5,73.45491502812527,55.164205067527284,pathological_002
15.75,72.73004750130227,48.390104125020436,pathological_002
16.0,72.06107373853763,41.47668351729648,pathological_002
16.25,71.46446609406726,50.98534581645801,pathological_002
16.5,70.95491502812527,53.706143343037475,pathological_002
16.75,70.54496737905816,46.739678489252206,pathological_002
17.0,70.24471741852423,34.28711540706817,pathological_002
17.25,70.0615582970243,27.196107252093306,pathological_002
17.5,70.0,51.38993469822971,pathological_002
17.75,70.0615582970243,28.880258929654,pathological_002
18.0,70.24471741852423,20.343589341679333,pathological_002
18.25,70.54496737905816,16.451760340284416,pathological_002
18.5,70.95491502812526,17.945781805626492,pathological_002
18.75,71.46446609406726,25.370703161193774,pathological_002
19.0,72.06107373853763,37.09910027224103,pathological_002
19.25,72.73004750130227,36.88259604676508,pathological_002
19.5,73.45491502812526,13.968339777960104,pathological_002
19.75,74.21782767479884,45.69028672051136,pathological_002
20.0,123.77637253675918,12.928355471652413,pathological_002
20.25,98.7241717908365,26.598459962338733,pathological_002
20.5,106.47910049244548,14.995623265302083,pathological_002
20.75,120.73323384409917,10.0,pathological_002
21.0,112.02941560338624,16.193990732625846,pathological_002
21.25,123.40500818628219,19.508714541216392,pathological_002
21.5,133.74657461260009,12.32411953891438,pathological_002
21.75,103.55636410661616,10.842055072265019,pathological_002
22.0,94.92402338701763,22.727016426647417,pathological_002
