timestamp,heart_rate,hrv,subject_id
0.0,70.564337451204,44.01696691363831,multimodal_001
0.25,72.26544503804959,48.20716767125608,multimodal_001
0.5,72.85417025583928,46.85362794393453,multimodal_001
0.75,72.40231293191695,46.17813508252764,multimodal_001
1.0,71.73018755695294,52.88728947587026,multimodal_001
1.25,69.0749313625068,56.10305190609153,multimodal_001
1.5,67.64961918476075,55.249040823632264,multimodal_001
1.75,74.21122848050722,51.14869223772196,multimodal_001
2.0,70.84209340083653,52.226173983652295,multimodal_001
2.25,76.28489974246183,58.51659688112445,multimodal_001
2.5,75.39999953352108,50.08299818293639,multimodal_001
2.75,71.80062442507267,50.43551819532616,multimodal_001
3.0,75.95505526603738,62.22411367867156,multimodal_001
3.25,79.6451164855295,53.46442550291775,multimodal_001
3.5,75.9829163552068,57.63420695970835,multimodal_001
3.75,78.7768467355425,53.48814114699794,multimodal_001
4.0,75.56399186071158,43.39908040384948,multimodal_001
4.25,72.36121088869702,50.770302226275916,multimodal_001
4.5,75.44519953024312,52.86526425070909,multimodal_001
4.75,75.84009926633307,38.778647371616124,multimodal_001
5.0,74.91167045802511,42.75337068336887,multimodal_001
5.25,77.48453925555899,43.9508823113659,multimodal_001
5.5,75.67368888090925,45.379147511657706,multimodal_001
5.75,79.40188571408227,47.99241148961223,multimodal_001
6.0,76.58211615819295,38.37983220056502,multimodal_001
6.25,74.62214673790382,35.81390004860146,multimodal_001
6.5,76.45029187280302,39.226183283338194,multimodal_001
6.75,75.12375226790272,37.140937386843035,multimodal_001
7.0,71.06726255992879,36.16966037698466,multimodal_001
7.25,73.19528978556735,34.486974741308686,multimodal_001
7.5,76.63931478982698,26.571442652291182,multimodal_001
7.75,68.71433096893506,43.81091566740166,multimodal_001
8.0,71.88975898387037,42.51011924748684,multimodal_001
8.25,76.32719006210024,38.4910600919957,multimodal_001
8.5,70.74181253781938,31.74948169204087,multimodal_001
8.75,71.20361991658145,36.60035797803891,multimodal_001
9.0,69.02505902168247,34.5520829686304,multimodal_001
9.25,70.73349816398938,39.004831681371655,multimodal_001
9.5,68.24213836537568,43.4823308739928,multimodal_001
9.75,72.54826228617763,39.25298908551012,multimodal_001
10.0,72.88631372196937,56.398470739904454,multimodal_001
10.25,65.84537482823848,50.19311470324436,multimodal_001
10.5,68.41428018252192,40.03935085614411,multimodal_001
10.75,72.38787408634776,43.41441857570851,multimodal_001
11.0,70.83809075265818,48.42444462206301,multimodal_001
11.25,67.3610770064901,47.411277851857115,multimodal_001
11.5,70.81057477134546,61.92602001954766,multimodal_001
11.75,66.83253552237312,55.73626654417621,multimodal_001
12.0,66.30347462627226,56.11644112552331,multimodal_001
12.25,65.03628970409399,47.63413827503559,multimodal_001
12.5,68.5356718284969,59.013870454047016,multimodal_001
12.75,66.9238484024706,62.79113982005102,multimodal_001
13.0,66.68091231818839,52.07975924892735,multimodal_001
13.25,64.14197857892876,43.96691333417755,multimodal_001
13.5,63.11637385105007,49.45809899254936,multimodal_001
13.75,66.13055316604076,55.477643112954,multimodal_001
14.0,65.12683684635951,50.307410376038874,multimodal_001
14.25,65.29685766503974,54.92634157709831,multimodal_001
14.5,65.73212290165054,51.67411998283369,multimodal_001
14.75,67.94103703019303,54.75483660076323,multimodal_001
15.0,66.584991448754,50.17720232309827,multimodal_001
15.25,66.88433564022519,42.857003738894704,multimodal_001
15.5,61.79839759237581,42.865297447594344,multimodal_001
15.75,63.17165837276222,55.532424023339075,multimodal_001
16.0,65.1636552042497,47.58127053434734,multimodal_001
16.25,63.86196866086611,38.512317853561726,multimodal_001
16.5,64.18616589702121,31.422615162919833,multimodal_001
16.75,67.14467702662087,40.16747600371965,multimodal_001
17.0,66.32010568268441,46.002483149745956,multimodal_001
17.25,65.4579927971456,42.43788412798082,multimodal_001
17.5,67.26195748032352,22.009597940316155,multimodal_001
17.75,63.61960968397207,38.042437386857586,multimodal_001
18.0,64.54564267655691,36.07936513038277,multimodal_001
18.25,67.47037994661267,36.4994104932924,multimodal_001
18.5,67.25230519687003,32.90612262565451,multimodal_001
18.75,67.89513663846652,37.250052680333,multimodal_001
19.0,68.07988735804881,47.91674684499864,multimodal_001
19.25,71.725889526823,35.507846459793925,multimodal_001
19.5,69.93981216791747,42.71736472499409,multimodal_001
19.75,70.74778345452057,36.51091658776997,multimodal_001
20.0,72.46600729937975,48.21834086878824,multimodal_001
20.25,69.91623565352641,45.74316282669803,multimodal_001
20.5,69.34411517787909,52.48962773166828,multimodal_001
20.75,72.17550798755215,47.48430714321175,multimodal_001
21.0,69.94276869710353,53.14084768235885,multimodal_001
21.25,75.85719088914168,53.5734124983325,multimodal_001
21.5,73.03813070756051,47.851438436395256,multimodal_001
21.75,78.19732711363288,54.99680067633912,multimodal_001
22.0,70.38863717748558,54.53642335483809,multimodal_001
22.25,73.70243254078628,60.68431777958766,multimodal_001
22.5,76.48307238722383,55.17667300338943,multimodal_001
22.75,73.45941725446517,67.14663060162931,multimodal_001
23.0,76.04417323758658,60.53549163627849,multimodal_001
23.25,73.05523705127958,47.44124498416697,multimodal_001
23.5,73.07395031967995,55.996108779453124,multimodal_001
23.75,73.06212479602996,56.69982287016331,multimodal_001
