timestamp,pupil_diameter_left,pupil_diameter_right,subject_id
0.0,3.0971316387038996,3.4368142300549933,multimodal_001
0.004,2.8976460283530816,3.2961418872061334,multimodal_001
0.008,2.8948079711073875,3.303068002844354,multimodal_001
0.012,3.001547064717478,3.481090639900047,multimodal_001
0.016,2.900070904649283,3.4977628776059158,multimodal_001
0.02,3.1120143958999407,3.4123502772124095,multimodal_001
0.024,2.9836122132838345,3.531385155722827,multimodal_001
0.028,2.975994796555248,3.0733687530230807,multimodal_001
0.032,2.9709838703486118,3.3263075312799177,multimodal_001
0.036000000000000004,3.0047989226742464,3.4914264339888335,multimodal_001
0.04,2.9551215508866173,3.4626195587924693,multimodal_001
0.044,3.017736905471621,3.3118072986163622,multimodal_001
0.048,3.097440597838879,3.35320862878061,multimodal_001
0.052000000000000005,3.035827967841674,3.374541016521735,multimodal_001
0.056,2.9096516255608984,3.3505489302602527,multimodal_001
0.06,2.848479736879179,3.3304261535651345,multimodal_001
0.064,3.1858927258558656,3.388415646860866,multimodal_001
0.068,2.890580080470216,3.3288116603184674,multimodal_001
0.07200000000000001,2.8334729259974853,3.341333252561184,multimodal_001
0.076,3.0664375162331927,3.4614163498234776,multimodal_001
0.08,2.821684909600051,3.4598475456860305,multimodal_001
0.084,2.997159916263875,3.2374257777438844,multimodal_001
0.088,2.998370626925074,3.321415056259783,multimodal_001
0.092,3.1916468885944136,3.4854534371366173,multimodal_001
0.096,2.9701133124937305,3.3954463003038278,multimodal_001
0.1,3.0872243412062716,3.352277109763725,multimodal_001
0.10400000000000001,2.953308168300105,3.283870647466718,multimodal_001
0.108,3.195862266795937,3.5463941001812187,multimodal_001
0.112,3.085156763159734,3.307484334706385,multimodal_001
0.116,3.0158965926987062,3.4106168450866203,multimodal_001
0.12,3.0990915519670708,3.3424088769624247,multimodal_001
0.124,3.0616854339165536,3.518864580247883,multimodal_001
0.128,3.0451873843222526,3.4508462824810233,multimodal_001
0.132,3.1205318863108964,3.2807118321713635,multimodal_001
0.136,3.0681664133010065,3.430963507513714,multimodal_001
0.14,3.168462278027378,3.3326836832455644,multimodal_001
0.14400000000000002,2.989111504122926,3.23912467088985,multimodal_001
0.148,3.0508490712089893,3.390995494503074,multimodal_001
0.152,2.868415103001093,3.4008415120766737,multimodal_001
0.156,3.053990172118887,3.437574026522532,multimodal_001
0.16,3.0851457874711707,3.3973996720556245,multimodal_001
0.164,2.941128967800458,3.4173987691057097,multimodal_001
0.168,3.035639615368574,3.3142913976636295,multimodal_001
0.17200000000000001,3.1200467833978234,3.2479012492133448,multimodal_001
0.176,3.123559963622333,3.515931127353141,multimodal_001
0.18,3.044860818520659,3.466269957778651,multimodal_001
0.184,3.251954050538687,3.3151047897718673,multimodal_001
0.188,3.0871193627247244,3.1882582011931206,multimodal_001
0.192,3.0511769973026355,3.1976961928765886,multimodal_001
0.196,3.0927133152606374,3.380611180685649,multimodal_001
0.2,2.9255876952237263,3.565473804319577,multimodal_001
0.20400000000000001,3.1910584967413755,3.4784605941478457,multimodal_001
0.20800000000000002,2.972344969368725,3.2826546471792932,multimodal_001
0.212,3.2402558406308852,3.4867166733269372,multimodal_001
0.216,3.213761806113076,3.213275695980845,multimodal_001
0.22,2.984108144778995,3.4042306508060847,multimodal_001
0.224,3.1345691796857884,3.443791840934798,multimodal_001
0.228,3.110194897690576,3.2797972694280495,multimodal_001
0.232,3.188788676868495,3.502558056113561,multimodal_001
0.23600000000000002,3.0679314457938,3.3835586789024688,multimodal_001
0.24,3.012382076054595,3.3184581208760644,multimodal_001
0.244,3.1554820977348057,3.2677396346404985,multimodal_001
0.248,3.125684413760519,3.4553471519903898,multimodal_001
0.252,3.0925137518685992,3.465504164187235,multimodal_001
0.256,3.3229022393419134,3.3631516814503044,multimodal_001
0.26,3.2260869655779394,3.3992162930164795,multimodal_001
0.264,3.1185556177129077,3.6294923521237967,multimodal_001
