timestamp,pupil_diameter_left,pupil_diameter_right,subject_id
0.0,2.9445669294121615,3.5457025115652336,multimodal_002
0.004,2.9865606844973356,3.226883245039914,multimodal_002
0.008,3.1461305183949864,3.4385666812647804,multimodal_002
0.012,2.9829039489107325,3.2762352955526657,multimodal_002
0.016,2.8406411583944546,3.0510513820780525,multimodal_002
0.02,3.052948285385628,3.411962101823926,multimodal_002
0.024,2.8386113164078077,3.4529733378615908,multimodal_002
0.028,2.869768390192242,3.3841011313742477,multimodal_002
0.032,2.7498868520682165,3.2450764987096656,multimodal_002
0.036000000000000004,2.9673449059294477,3.5616893929417914,multimodal_002
0.04,3.038150023808701,3.182714698831434,multimodal_002
0.044,2.9034762901977267,3.3288453242398774,multimodal_002
0.048,3.0554621323412534,3.314553689946931,multimodal_002
0.052000000000000005,3.0926871306944346,3.3989786803210724,multimodal_002
0.056,3.2154263176713176,3.3062098095401904,multimodal_002
0.06,2.951687999089696,3.265157540921836,multimodal_002
0.064,3.031199856773502,3.3551268546465143,multimodal_002
0.068,2.999674051162441,3.435015181787991,multimodal_002
0.07200000000000001,2.9856837272995276,3.4113496164384274,multimodal_002
0.076,2.9886509081385384,3.2994411218161246,multimodal_002
0.08,2.9768289627529443,3.3041340391500156,multimodal_002
0.084,2.9934397202960357,3.3734414207205954,multimodal_002
0.088,3.04417215728126,3.4754256431696393,multimodal_002
0.092,3.0658375651708765,3.432812884933844,multimodal_002
0.096,3.0936114592997987,3.361972695067601,multimodal_002
0.1,3.039722569608042,3.2114172927334406,multimodal_002
0.10400000000000001,3.0731437391714342,3.3946136976424617,multimodal_002
0.108,2.9961430595005525,3.420531150959256,multimodal_002
0.112,3.066631191167836,3.443763987795352,multimodal_002
0.116,2.994960940843861,3.4831792898671012,multimodal_002
0.12,2.942913885233488,3.1284630069477486,multimodal_002
0.124,3.0124819068594637,3.1602354533046557,multimodal_002
0.128,3.1428385553545444,3.3858699258581244,multimodal_002
0.132,3.017864890631333,3.207853217393262,multimodal_002
0.136,2.912622410476025,3.5265066799662073,multimodal_002
0.14,3.160094335253884,3.481191217389185,multimodal_002
0.14400000000000002,2.9765227202111837,3.3818026299410637,multimodal_002
0.148,3.1137545816652232,3.531752068038776,multimodal_002
0.152,3.099613954009951,3.385671633097193,multimodal_002
0.156,2.8744963534989134,3.2988795843470715,multimodal_002
0.16,3.2245468667084274,3.559663643366395,multimodal_002
0.164,3.2876044478683073,3.333219903418422,multimodal_002
0.168,3.0284778735402123,3.440392508678114,multimodal_002
0.17200000000000001,3.0243741643532616,3.4249737630631687,multimodal_002
0.176,2.9755870943763982,3.353036965588315,multimodal_002
0.18,3.1337083334581264,3.4132908011132916,multimodal_002
0.184,3.0640276186934736,3.2529615638681078,multimodal_002
0.188,3.250752053802991,3.3684122272479278,multimodal_002
0.192,2.775129646028405,3.2963237494496043,multimodal_002
0.196,3.072638044887075,3.0751000679887373,multimodal_002
0.2,3.080427533085994,3.3766024148736586,multimodal_002
0.20400000000000001,3.0156756424678326,3.426362580227445,multimodal_002
0.20800000000000002,2.8612176765756376,3.277013132831142,multimodal_002
0.212,2.9544721339276356,3.257289334104296,multimodal_002
0.216,2.8706614251790334,3.426608587651603,multimodal_002
0.22,3.10529631335629,3.4536177230979375,multimodal_002
0.224,3.064025986563329,3.355713167570102,multimodal_002
0.228,3.1304303625724232,3.3065767727022575,multimodal_002
0.232,3.0002041840096183,3.470540081863157,multimodal_002
0.23600000000000002,3.065694587378596,3.297549684984719,multimodal_002
0.24,3.0922319431027336,3.333628931735714,multimodal_002
0.244,3.106180766740655,3.4069386194681335,multimodal_002
0.248,3.1154007873711635,3.4557652253435798,multimodal_002
0.252,3.0074802744939695,3.4289525493935002,multimodal_002
0.256,3.079503059182139,3.3361523709830676,multimodal_002
0.26,3.072299658728255,3.4477400882226275,multimodal_002
0.264,3.1452690314736107,3.3348534380776416,multimodal_002
0.268,3.1980130798199244,3.373263752559515,multimodal_002
0.272,2.927773752249105,3.3966573077732436,multimodal_002
0.276,3.1196484124478308,3.414886871624136,multimodal_002
0.28,3.1055723984270625,3.5032174734068824,multimodal_002
0.28400000000000003,2.991806454163806,3.560722820385203,multimodal_002
0.28800000000000003,3.093363469395003,3.2791216672869976,multimodal_002
0.292,3.1225857323594037,3.415552784227569,multimodal_002
0.296,3.1127518918753823,3.408568877619885,multimodal_002
0.3,3.026257933606703,3.342682423361968,multimodal_002
0.304,3.061521742828309,3.3551622786311475,multimodal_002
0.308,2.911944639027424,3.491847052884669,multimodal_002
0.312,3.0282325563179953,3.4305653524779145,multimodal_002
0.316,3.0631773147029784,3.34683699062332,multimodal_002
0.32,3.0531906992465236,3.457973861774971,multimodal_002
0.324,3.2046645114876067,3.173497760859746,multimodal_002
0.328,3.1724921347642505,3.3917245399790614,multimodal_002
0.332,3.108355781884844,3.2719468096603324,multimodal_002
0.336,2.9624678475333104,3.5149892185989664,multimodal_002
0.34,3.342250982379769,3.533510549023658,multimodal_002
0.34400000000000003,3.0822272015718366,3.488787025001584,multimodal_002
0.34800000000000003,3.147721400968423,3.4571580989962505,multimodal_002
0.352,3.1328233685105364,3.5778394946946177,multimodal_002
0.356,3.079891686731275,3.403675680040548,multimodal_002
0.36,3.1172597960853845,3.6150162273489146,multimodal_002
0.364,3.118246255616084,3.433355207499446,multimodal_002
0.368,3.030465576080216,3.4739826065160337,multimodal_002
0.372,3.172677010887352,3.4302380926553746,multimodal_002
0.376,2.9186610745255868,3.314839824962248,multimodal_002
0.38,3.0980724523131404,3.4503995212223155,multimodal_002
0.384,3.230826546862916,3.503911508650507,multimodal_002
