timestamp,pupil_diameter_left,pupil_diameter_right,subject_id
0.0,3.053470466704819,3.047595567578654,pathological_002
992.2008537695942,3.110678583859305,3.191839119848076,pathological_002
1984.4017075391885,2.745422467232001,2.819065751247743,pathological_002
2976.6025613087822,3.135098427224535,3.337060147849792,pathological_002
3968.803415078377,2.987856745793912,2.8273623449605045,pathological_002
4961.004268847971,2.909154917300339,2.909984404417783,pathological_002
5953.2051226175645,3.213694273457859,2.998130602484263,pathological_002
6945.405976387159,2.8708675821787852,2.6899907646261108,pathological_002
7937.606830156754,3.216416859194731,3.2641154238719965,pathological_002
8929.807683926347,2.678344005010804,3.0434295940061524,pathological_002
9922.008537695941,3.0290301109141575,3.2011330826482944,pathological_002
10914.209391465536,3.2184775627359534,3.0669382385201733,pathological_002
11906.410245235129,2.965575775183357,2.8857465407935763,pathological_002
12898.611099004724,3.3366143768910708,3.0294307577955193,pathological_002
13890.811952774318,2.8206259454584033,2.954654499398072,pathological_002
14883.012806543913,3.0330029656961366,3.002049323764001,pathological_002
15875.213660313508,3.1986308906476366,3.163878606684262,pathological_002
16867.414514083102,2.8558813586499974,2.852860565535603,pathological_002
17859.615367852693,3.261872643143946,3.1530084839244497,pathological_002
18851.816221622288,2.915166142483188,2.9386856267015045,pathological_002
19844.017075391883,3.0345591801410534,3.084530436385696,pathological_002
20836.217929161478,3.072019162770991,3.007654594147985,pathological_002
21828.418782931072,2.7864984927644603,2.77694642893767,pathological_002
22820.619636700667,3.154923007936144,3.2774560072976056,pathological_002
23812.820490470258,2.77120654726337,2.830628183085158,pathological_002
24805.021344239853,2.9481875188377056,3.012025778041944,pathological_002
25797.222198009447,3.1239838927129693,3.01525671659041,pathological_002
26789.42305177904,2.9287025325829594,2.7222823137024434,pathological_002
27781.623905548637,3.1241195712853265,3.4036904630635183,pathological_002
28773.82475931823,2.8790916658961603,2.746534938958978,pathological_002
29766.025613087826,3.224564559925598,3.1071290159268345,pathological_002
30758.22646685742,3.1041452727383585,2.994152530332398,pathological_002
31750.427320627015,2.704404357187805,2.8934685748564974,pathological_002
32742.62817439661,3.1316169126477327,3.101201324304576,pathological_002
33734.829028166205,2.91862307033902,2.89601183152778,pathological_002
34727.02988193579,3.0465971391847613,3.1659578514273057,pathological_002
35719.23073570539,2.9595951791652646,3.14502908115624,pathological_002
36711.43158947498,2.6625523710129984,2.8486415947472787,pathological_002
37703.632443244576,3.196357876353967,3.3108679782615233,pathological_002
38695.83329701417,2.9244875430668364,2.836930341034426,pathological_002
39688.034150783766,3.0384258774295265,3.021068885812831,pathological_002
40680.23500455336,3.2994654344848153,3.010035959650695,pathological_002
41672.435858322955,2.8333670034159746,2.7596337464627716,pathological_002
42664.63671209256,3.2531984875237803,3.288524329100797,pathological_002
43656.837565862144,2.9092128486433357,2.6624428382473253,pathological_002
44649.03841963174,3.029193827085959,3.228582647461642,pathological_002
45641.239273401334,3.0310923778428376,2.996170857079269,pathological_002
46633.44012717093,2.8313061926163052,2.8533770407944212,pathological_002
47625.640980940516,3.1720741293186068,3.026704696709633,pathological_002
48617.84183471011,2.8070240821062407,2.7930218908190962,pathological_002
49610.042688479705,3.2227158090101073,3.1806785251266136,pathological_002
50602.2435422493,2.952047345739023,2.917963402669523,pathological_002
51594.444396018895,2.9795912626905294,3.0158689629160516,pathological_002
52586.64524978848,3.0992036077346055,3.261939786030837,pathological_002
53578.84610355808,2.7809028531818214,2.825342219536671,pathological_002
54571.04695732768,3.10576863477498,2.97890023586973,pathological_002
55563.24781109727,3.102672460629064,2.977601989560846,pathological_002
56555.44866486687,2.7678378313430914,2.875320297485051,pathological_002
57547.64951863646,3.2751457003750897,3.2382038430770934,pathological_002
58539.85037240606,2.836083417185718,2.884667101099197,pathological_002
